"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length"
"1689",6,23,"female","огонь","yes","space","right",0.486307999992277,5
"1690",6,23,"female","мероть","no",NA,"right",NA,6
"1691",6,23,"female","палец","yes","space","right",0.567263700009789,5
"1692",6,23,"female","зейпан","no",NA,"right",NA,6
"1693",6,23,"female","прена","no",NA,"right",NA,5
"1694",6,23,"female","дети","yes","space","right",0.52557580001303,4
"1695",6,23,"female","фойза","no",NA,"right",NA,5
"1696",6,23,"female","кольцо","yes","space","right",0.623987099999795,6
"1697",6,23,"female","треза","no",NA,"right",NA,5
"1698",6,23,"female","обед","yes","space","right",0.490088299993658,4
"1699",6,23,"female","утка","yes","space","right",0.495370199991157,4
"1700",6,23,"female","окно","yes","space","right",0.451389199995901,4
"1701",6,23,"female","галесь","no",NA,"right",NA,6
"1702",6,23,"female","растол","no",NA,"right",NA,6
"1703",6,23,"female","музей","yes","space","right",0.547977899987018,5
"1704",6,23,"female","лодка","yes","space","right",0.561695500015048,5
"1705",6,23,"female","кефир","yes","space","right",0.53565289999824,5
"1706",6,23,"female","сжичка","no",NA,"right",NA,6
"1707",6,23,"female","такслир","no",NA,"right",NA,7
"1708",6,23,"female","часы","yes","space","right",0.621365099999821,4
"1709",6,23,"female","чигност","no",NA,"right",NA,7
"1710",6,23,"female","юктус","no",NA,"right",NA,5
"1711",6,23,"female","сова","yes","space","right",0.578789099992719,4
"1712",6,23,"female","кугур","no",NA,"right",NA,5
"1713",6,23,"female","губа","yes","space","right",0.555076900025597,4
"1714",6,23,"female","чехвинь","no",NA,"right",NA,7
"1715",6,23,"female","ключи","yes","space","right",0.488092599989614,5
"1716",6,23,"female","ержин","no",NA,"right",NA,5
"1717",6,23,"female","вуган","no",NA,"right",NA,5
"1718",6,23,"female","санки","yes","space","right",0.593927200010512,5
"1719",6,23,"female","овца","yes","space","right",0.521106200001668,4
"1720",6,23,"female","раква","no",NA,"right",NA,5
"1721",6,23,"female","живот","yes","space","right",0.469666699995287,5
"1722",6,23,"female","письмо","yes","space","right",0.51428199998918,6
"1723",6,23,"female","кальпон","no",NA,"right",NA,7
"1724",6,23,"female","плечо","yes","space","right",0.557546199997887,5
"1725",6,23,"female","кукла","yes","space","right",0.49996449999162,5
"1726",6,23,"female","неворт","no",NA,"right",NA,6
"1727",6,23,"female","поле","yes","space","right",0.523703999991994,4
"1728",6,23,"female","рукав","yes","space","right",0.5401031000074,5
"1729",6,23,"female","кнопка","yes","space","right",0.482332000014139,6
"1730",6,23,"female","вепемь","no",NA,"right",NA,6
"1731",6,23,"female","солнце","yes","space","right",0.552755099983187,6
"1732",6,23,"female","стена","yes","space","right",0.518271600012667,5
"1733",6,23,"female","цупка","no",NA,"right",NA,5
"1734",6,23,"female","кулун","no",NA,"right",NA,5
"1735",6,23,"female","глисо","no",NA,"right",NA,5
"1736",6,23,"female","лампа","yes","space","right",0.681003500008956,5
"1737",6,23,"female","слово","yes","space","right",0.554982500005281,5
"1738",6,23,"female","палка","yes","space","right",0.668072100001154,5
"1739",6,23,"female","веньмо","no",NA,"right",NA,6
"1740",6,23,"female","икруп","no",NA,"right",NA,5
"1741",6,23,"female","сосед","yes","space","right",0.980085999995936,5
"1742",6,23,"female","груша","yes","space","right",0.508858099987265,5
"1743",6,23,"female","тоюнт","no",NA,"right",NA,5
"1744",6,23,"female","слеза","yes","space","right",0.548646999988705,5
"1745",6,23,"female","мясо","yes","space","right",0.467838599986862,4
"1746",6,23,"female","рука","yes","space","right",0.446294999972451,4
"1747",6,23,"female","этаж","yes","space","right",0.463522500009276,4
"1748",6,23,"female","шелир","no","space","wrong",0.395835900009843,5
"1749",6,23,"female","вагон","yes","space","right",0.548287499987055,5
"1750",6,23,"female","свеммо","no",NA,"right",NA,6
"1751",6,23,"female","хопье","no",NA,"right",NA,5
"1752",6,23,"female","гжольты","no",NA,"right",NA,7
"1753",6,23,"female","зутан","no",NA,"right",NA,5
"1754",6,23,"female","доктор","yes","space","right",0.709721399995033,6
"1755",6,23,"female","черсы","no",NA,"right",NA,5
"1756",6,23,"female","бутфиль","no",NA,"right",NA,7
"1757",6,23,"female","пленто","no",NA,"right",NA,6
"1758",6,23,"female","яшель","no",NA,"right",NA,5
"1759",6,23,"female","белка","yes","space","right",0.561755400005495,5
"1760",6,23,"female","витлюн","no",NA,"right",NA,6
"1761",6,23,"female","ложка","yes","space","right",0.5229348000139,5
"1762",6,23,"female","беда","yes","space","right",0.476285000011558,4
"1763",6,23,"female","пицца","yes","space","right",0.514374399994267,5
"1764",6,23,"female","банан","yes","space","right",0.491330199991353,5
"1765",6,23,"female","лужа","yes","space","right",0.605544600024587,4
"1766",6,23,"female","книга","yes","space","right",0.462233800004469,5
"1767",6,23,"female","число","yes","space","right",0.49765259999549,5
"1768",6,23,"female","буква","yes","space","right",0.399097699992126,5
"1769",6,23,"female","крыло","yes","space","right",0.527581200003624,5
"1770",6,23,"female","пират","yes","space","right",0.493372900004033,5
"1771",6,23,"female","зула","no",NA,"right",NA,4
"1772",6,23,"female","сдажка","no",NA,"right",NA,6
"1773",6,23,"female","дярка","no",NA,"right",NA,5
"1774",6,23,"female","дактон","no",NA,"right",NA,6
"1775",6,23,"female","шулкан","no",NA,"right",NA,6
"1776",6,23,"female","кролик","yes","space","right",0.601480200013611,6
"1777",6,23,"female","утро","yes","space","right",0.468188899976667,4
"1778",6,23,"female","лапа","yes","space","right",0.444154099997832,4
"1779",6,23,"female","шорты","yes","space","right",0.579970499995397,5
"1780",6,23,"female","осень","yes","space","right",0.493830100022023,5
"1781",6,23,"female","кеха","no",NA,"right",NA,4
"1782",6,23,"female","ванна","yes","space","right",0.552721400017617,5
"1783",6,23,"female","щётка","yes","space","right",0.569034300016938,5
"1784",6,23,"female","лошадь","yes","space","right",0.5352511999954,6
"1785",6,23,"female","транка","no",NA,"right",NA,6
"1786",6,23,"female","школа","yes","space","right",0.601301999995485,5
"1787",6,23,"female","кусок","yes","space","right",0.566617600008612,5
"1788",6,23,"female","пунцичь","no",NA,"right",NA,7
"1789",6,23,"female","конец","yes","space","right",0.581046499981312,5
"1790",6,23,"female","апонь","no",NA,"right",NA,5
"1791",6,23,"female","горох","yes","space","right",0.648788799997419,5
"1792",6,23,"female","дочка","yes","space","right",0.558761899999809,5
"1793",6,23,"female","фонарь","yes","space","right",0.536487100005616,6
"1794",6,23,"female","голос","yes","space","right",0.480645200004801,5
"1795",6,23,"female","целдер","no",NA,"right",NA,6
"1796",6,23,"female","удар","yes","space","right",0.639517500007059,4
"1797",6,23,"female","прекифь","no",NA,"right",NA,7
"1798",6,23,"female","угол","yes","space","right",0.488218200014671,4
"1799",6,23,"female","труба","yes","space","right",0.516564100020332,5
"1800",6,23,"female","чинтирь","no",NA,"right",NA,7
"1801",6,23,"female","хруты","no",NA,"right",NA,5
"1802",6,23,"female","полер","no",NA,"right",NA,5
"1803",6,23,"female","мулдув","no",NA,"right",NA,6
"1804",6,23,"female","ювак","no",NA,"right",NA,4
"1805",6,23,"female","пакет","yes","space","right",0.684376399993198,5
"1806",6,23,"female","локоть","yes","space","right",0.65783690000535,6
"1807",6,23,"female","десья","no",NA,"right",NA,5
"1808",6,23,"female","мистна","no",NA,"right",NA,6
"1809",6,23,"female","бодор","no",NA,"right",NA,5
"1810",6,23,"female","эпрад","no",NA,"right",NA,5
"1811",6,23,"female","черан","no",NA,"right",NA,5
"1812",6,23,"female","жеглин","no",NA,"right",NA,6
"1813",6,23,"female","глека","no",NA,"right",NA,5
"1814",6,23,"female","выгло","no",NA,"right",NA,5
"1815",6,23,"female","изжань","no",NA,"right",NA,6
"1816",6,23,"female","утюг","yes","space","right",0.553363200015156,4
"1817",6,23,"female","гаслень","no",NA,"right",NA,7
"1818",6,23,"female","лоур","no",NA,"right",NA,4
"1819",6,23,"female","сапог","yes","space","right",0.57209599998896,5
"1820",6,23,"female","лонрог","no",NA,"right",NA,6
"1821",6,23,"female","отец","yes","space","right",0.517926999978954,4
"1822",6,23,"female","пчела","yes","space","right",0.478979900013655,5
"1823",6,23,"female","вишня","yes","space","right",0.466128200001549,5
"1824",6,23,"female","краска","yes","space","right",0.564927600004012,6
"1825",6,23,"female","цветок","yes","space","right",0.525456699979259,6
"1826",6,23,"female","кадинь","no",NA,"right",NA,6
"1827",6,23,"female","жена","yes","space","right",0.562971600011224,4
"1828",6,23,"female","ответ","yes","space","right",0.438165700004902,5
"1829",6,23,"female","забор","yes","space","right",0.464496799977496,5
"1830",6,23,"female","тиня","no",NA,"right",NA,4
"1831",6,23,"female","кулак","yes","space","right",0.498001700005261,5
"1832",6,23,"female","цатка","no",NA,"right",NA,5
"1833",6,23,"female","город","yes","space","right",0.535534499998903,5
"1834",6,23,"female","сьюва","no",NA,"right",NA,5
"1835",6,23,"female","грунир","no",NA,"right",NA,6
"1836",6,23,"female","тифон","no","space","wrong",1.11521049999283,5
"1837",6,23,"female","щека","yes","space","right",0.593999499978963,4
"1838",6,23,"female","долькшнет","no",NA,"right",NA,9
"1839",6,23,"female","опрыдь","no",NA,"right",NA,6
"1840",6,23,"female","кухня","yes","space","right",0.718154300004244,5
"1841",6,23,"female","месяц","yes","space","right",0.510130899987416,5
"1842",6,23,"female","чудо","yes","space","right",0.521730400010711,4
"1843",6,23,"female","лиса","yes","space","right",0.406340999994427,4
"1844",6,23,"female","посмак","no",NA,"right",NA,6
"1845",6,23,"female","лицо","yes","space","right",0.642751799983671,4
"1846",6,23,"female","баларь","no",NA,"right",NA,6
"1847",6,23,"female","каврам","no",NA,"right",NA,6
"1848",6,23,"female","берег","yes","space","right",0.549567800015211,5
"1849",6,23,"female","мешок","yes","space","right",0.434045599977253,5
"1850",6,23,"female","гритня","no",NA,"right",NA,6
"1851",6,23,"female","носок","yes","space","right",0.558697999978904,5
"1852",6,23,"female","тричок","no",NA,"right",NA,6
"1853",6,23,"female","пелань","no",NA,"right",NA,6
"1854",6,23,"female","люрык","no",NA,"right",NA,5
"1855",6,23,"female","журтынь","no",NA,"right",NA,7
"1856",6,23,"female","вилка","yes","space","right",0.563340399996378,5
"1857",6,23,"female","депьял","no",NA,"right",NA,6
"1858",6,23,"female","шнеток","no",NA,"right",NA,6
"1859",6,23,"female","найта","no",NA,"right",NA,5
"1860",6,23,"female","кошка","yes","space","right",0.552677100000437,5
"1861",6,23,"female","трефин","no",NA,"right",NA,6
"1862",6,23,"female","велла","no",NA,"right",NA,5
"1863",6,23,"female","ускут","no",NA,"right",NA,5
"1864",6,23,"female","еверть","no",NA,"right",NA,6
"1865",6,23,"female","небо","yes","space","right",0.612643100001151,4
"1866",6,23,"female","вода","yes","space","right",0.502595800004201,4
"1867",6,23,"female","доска","yes","space","right",0.510641400003806,5
"1868",6,23,"female","поезд","yes","space","right",0.514344800001709,5
"1869",6,23,"female","ведро","yes","space","right",0.550403800007189,5
"1870",6,23,"female","котчох","no",NA,"right",NA,6
"1871",6,23,"female","карман","yes","space","right",0.599010699981591,6
"1872",6,23,"female","игра","yes","space","right",0.442828400002327,4
"1873",6,23,"female","нарняк","no",NA,"right",NA,6
"1874",6,23,"female","пюре","yes","space","right",0.502394000010099,4
"1875",6,23,"female","ваза","yes","space","right",0.529550099978223,4
"1876",6,23,"female","номер","yes","space","right",0.410668700002134,5
"1877",6,23,"female","хика","no",NA,"right",NA,4
"1878",6,23,"female","корень","yes","space","right",0.55754710000474,6
"1879",6,23,"female","баран","yes","space","right",0.437847399996826,5
"1880",6,23,"female","вечер","yes","space","right",0.488716499996372,5
"1881",6,23,"female","плиттер","no",NA,"right",NA,7
"1882",6,23,"female","гласпы","no",NA,"right",NA,6
"1883",6,23,"female","реплен","no",NA,"right",NA,6
"1884",6,23,"female","бикень","no",NA,"right",NA,6
"1885",6,23,"female","кожа","yes","space","right",0.646397399978014,4
"1886",6,23,"female","барнак","no",NA,"right",NA,6
"1887",6,23,"female","дипа","no",NA,"right",NA,4
"1888",6,23,"female","земля","yes","space","right",0.56061210000189,5
"1889",6,23,"female","камень","yes","space","right",0.465640999987954,6
"1890",6,23,"female","хальдан","no",NA,"right",NA,7
"1891",6,23,"female","новзик","no",NA,"right",NA,6
"1892",6,23,"female","туан","no",NA,"right",NA,4
"1893",6,23,"female","язык","yes","space","right",0.545318099990254,4
"1894",6,23,"female","йогурт","yes","space","right",0.513861300016288,6
"1895",6,23,"female","пагочь","no",NA,"right",NA,6
"1896",6,23,"female","сердце","yes","space","right",0.54883859999245,6
"1897",6,23,"female","овог","no",NA,"right",NA,4
"1898",6,23,"female","малянц","no",NA,"right",NA,6
"1899",6,23,"female","стободь","no",NA,"right",NA,7
"1900",6,23,"female","лермей","no",NA,"right",NA,6
"1901",6,23,"female","тивло","no",NA,"right",NA,5
"1902",6,23,"female","песок","yes","space","right",0.655233900004532,5
"1903",6,23,"female","агва","no",NA,"right",NA,4
